Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      8.73     0.00        1     0.00     0.00  geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getMeshBarycenter() const
  0.00      8.73     0.00        1     0.00     0.00  std::vector<geometry::geoElement<geometry::Triangle>, std::allocator<geometry::geoElement<geometry::Triangle> > >::reserve(unsigned long)
  0.00      8.73     0.00        1     0.00     0.00  std::vector<geometry::point, std::allocator<geometry::point> >::reserve(unsigned long)
  0.00      8.73     0.00        1     0.00     0.00  std::vector<geometry::dataPoint, std::allocator<geometry::dataPoint> >::reserve(unsigned long)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.11% of 8.73 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     97.0    0.00    8.47                 geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
                0.00    8.17       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::setupCollapsingSet() [3]
                0.00    0.28       1/1           geometry::DataGeo::DataGeo(geometry::projection<geometry::Triangle>*, double const&, double const&, double const&) [9]
                0.02    0.00       1/1           geometry::intersection<geometry::Triangle>::intersection(geometry::bmesh<geometry::Triangle> const*) [37]
                0.00    0.00       1/1           geometry::projection<geometry::Triangle>::projection<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [60]
                0.00    0.00       1/1           void geometry::structuredData<geometry::Triangle>::refresh<(geometry::MeshType)1>(geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1> const&) [69]
                0.00    0.00       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::findDontTouchId() [138]
-----------------------------------------------
                0.00    8.17    7560/7560        geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::setupCollapsingSet() [3]
[2]     93.6    0.00    8.17    7560         geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.26    5.32 37469251/37469251     geometry::intersection<geometry::Triangle>::intersect(unsigned int const&, unsigned int const&) const [4]
                2.14    0.02  198756/198756      geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [7]
                0.16    0.00   34156/34156       geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
                0.03    0.08   26613/53286       geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
                0.00    0.05    7543/15103       geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [20]
                0.00    0.04   21048/21048       geometry::DataGeo::imp_getCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [25]
                0.00    0.03   26613/53286       geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [24]
                0.01    0.00    6730/6730        std::pair<std::_Rb_tree_iterator<geometry::collapsingEdge>, bool> std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_emplace_unique<unsigned int const&, unsigned int const&, double&, geometry::point&>(unsigned int const&, unsigned int const&, double&, geometry::point&) [48]
                0.00    0.01    7543/15103       geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [35]
                0.00    0.01    7543/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.01    7543/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [38]
                0.00    0.00    7543/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [53]
                0.00    0.00   53226/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [44]
                0.00    0.00    7543/15103       geometry::set_symmetric_difference(geometry::graphItem const&, geometry::graphItem const&) [55]
                0.00    0.00    7543/157180      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [52]
                0.00    0.00    7543/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [54]
                0.00    0.00   22629/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [27]
                0.00    0.00  262170/267210      geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getNormal(unsigned int const&) const [83]
                0.00    0.00  198756/198756      geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getTriArea(unsigned int const&) const [87]
                0.00    0.00  159678/205004      std::pair<std::_Rb_tree_iterator<unsigned int>, bool> std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_insert_unique<unsigned int>(unsigned int&&) [85]
                0.00    0.00   34156/68389       geometry::point::operator=(geometry::point const&) [89]
                0.00    0.00    7543/7543        std::pair<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> > >::~pair() [99]
                0.00    0.00    7543/7543        std::vector<geometry::geoPoint<3u>, std::allocator<geometry::geoPoint<3u> > >::~vector() [101]
                0.00    0.00    7543/7543        std::vector<geometry::point, std::allocator<geometry::point> >::~vector() [100]
                0.00    0.00    6730/6730        std::pair<std::__detail::_Node_iterator<geometry::collapseInfo, true, true>, bool> std::_Hashtable<geometry::collapseInfo, geometry::collapseInfo, std::allocator<geometry::collapseInfo>, std::__detail::_Identity, std::equal_to<geometry::collapseInfo>, std::hash<geometry::collapseInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&>(std::integral_constant<bool, true>, unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [105]
-----------------------------------------------
                0.00    8.17       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
[3]     93.6    0.00    8.17       1         geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::setupCollapsingSet() [3]
                0.00    8.17    7560/7560        geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
-----------------------------------------------
                0.26    5.32 37469251/37469251     geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[4]     63.9    0.26    5.32 37469251         geometry::intersection<geometry::Triangle>::intersect(unsigned int const&, unsigned int const&) const [4]
                2.07    3.26 37469251/37469251     geometry::intersection<geometry::Triangle>::intersect(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [5]
-----------------------------------------------
                2.07    3.26 37469251/37469251     geometry::intersection<geometry::Triangle>::intersect(unsigned int const&, unsigned int const&) const [4]
[5]     60.9    2.07    3.26 37469251         geometry::intersection<geometry::Triangle>::intersect(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [5]
                1.00    2.26 224811012/224811012     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [6]
-----------------------------------------------
                1.00    2.26 224811012/224811012     geometry::intersection<geometry::Triangle>::intersect(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [5]
[6]     37.3    1.00    2.26 224811012         geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [6]
                2.07    0.00 224811012/224811012     geometry::gutility::intSegPlane(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&) [8]
                0.17    0.00 14812170/14812170     geometry::gutility::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [13]
                0.02    0.00 1942542/1942542     geometry::gutility::intSegSeg2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [30]
-----------------------------------------------
                2.14    0.02  198756/198756      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[7]     24.7    2.14    0.02  198756         geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [7]
                0.02    0.00 8469072/10025176     geometry::geoPoint<3u>::geoPoint(double const&) [29]
                0.00    0.00  198756/198756      geometry::structuredData<geometry::Triangle>::getBoundingBox(unsigned int const&) const [59]
                0.00    0.00  397512/397512      geometry::searchPoint::searchPoint(geometry::geoPoint<3u> const&) [80]
-----------------------------------------------
                2.07    0.00 224811012/224811012     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [6]
[8]     23.7    2.07    0.00 224811012         geometry::gutility::intSegPlane(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&) [8]
-----------------------------------------------
                0.00    0.28       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
[9]      3.2    0.00    0.28       1         geometry::DataGeo::DataGeo(geometry::projection<geometry::Triangle>*, double const&, double const&, double const&) [9]
                0.00    0.27       1/1           geometry::DataGeo::getMaximumCosts() [11]
                0.01    0.00       1/1           geometry::DataGeo::buildQs() [49]
                0.00    0.00       1/1           geometry::DataGeo::buildQuantityOfInformation() [56]
                0.00    0.00       1/1           geometry::DataGeo::getOriginalDataPointsLocations() [142]
-----------------------------------------------
                0.00    0.27    7560/7560        geometry::DataGeo::getMaximumCosts() [11]
[10]     3.1    0.00    0.27    7560         geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
                0.03    0.08   26673/53286       geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
                0.00    0.05   26673/26673       geometry::DataGeo::getDecomposedCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [23]
                0.00    0.05    7560/15103       geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [20]
                0.00    0.03   26673/53286       geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [24]
                0.00    0.01    7560/15103       geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [35]
                0.00    0.01    7560/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.01    7560/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [38]
                0.00    0.00    7560/15103       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [53]
                0.00    0.00   53346/212293      std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [44]
                0.00    0.00    7560/15103       geometry::set_symmetric_difference(geometry::graphItem const&, geometry::graphItem const&) [55]
                0.00    0.00    7560/157180      geometry::set_union(geometry::graphItem const&, geometry::graphItem const&) [52]
                0.00    0.00    7560/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [54]
                0.00    0.00   22680/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [27]
                0.00    0.00   34233/68389       geometry::point::operator=(geometry::point const&) [89]
                0.00    0.00   26673/114138      geometry::point::~point() [88]
-----------------------------------------------
                0.00    0.27       1/1           geometry::DataGeo::DataGeo(geometry::projection<geometry::Triangle>*, double const&, double const&, double const&) [9]
[11]     3.1    0.00    0.27       1         geometry::DataGeo::getMaximumCosts() [11]
                0.00    0.27    7560/7560        geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
-----------------------------------------------
                0.03    0.08   26613/53286       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.03    0.08   26673/53286       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
[12]     2.6    0.06    0.16   53286         geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
                0.10    0.00  895880/895880      geometry::projection<geometry::Triangle>::project(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [18]
                0.01    0.04  106572/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [17]
                0.01    0.00  106572/106572      geometry::projection<geometry::Triangle>::getNewData2Elem(unsigned int const&, unsigned int const&) const [42]
                0.00    0.00 1898332/1964268     geometry::geoPoint<3u>::~geoPoint() [77]
                0.00    0.00  895880/895880      void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [79]
                0.00    0.00  266430/266431      std::vector<geometry::geoPoint<3u>, std::allocator<geometry::geoPoint<3u> > >::reserve(unsigned long) [84]
-----------------------------------------------
                0.17    0.00 14812170/14812170     geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [6]
[13]     1.9    0.17    0.00 14812170         geometry::gutility::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [13]
-----------------------------------------------
                0.16    0.00   34156/34156       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[14]     1.9    0.16    0.00   34156         geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
                0.00    0.00  574256/10025176     geometry::geoPoint<3u>::geoPoint(double const&) [29]
                0.00    0.00  287128/292168      geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(unsigned int const&, geometry::point, geometry::point, geometry::point) [57]
                0.00    0.00  287128/292168      std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::_M_insert_multi_node(std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*, unsigned long, std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*) [81]
                0.00    0.00  287128/287128      std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::erase(std::__detail::_Node_const_iterator<geometry::boundingBox<3u>, true, true>) [82]
-----------------------------------------------
                                                 <spontaneous>
[15]     1.6    0.14    0.00                 geometry::gutility::intSegTri(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [15]
-----------------------------------------------
                                                 <spontaneous>
[16]     1.2    0.11    0.00                 geometry::gutility::inTri3d(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&) [16]
-----------------------------------------------
                0.01    0.04  106572/213144      geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [24]
                0.01    0.04  106572/213144      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
[17]     1.2    0.02    0.08  213144         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [17]
                0.07    0.00  213144/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::eraseDataInElem2Data(unsigned int const&) [21]
                0.00    0.01  213144/243350      geometry::graphItem::insert(std::vector<unsigned int, std::allocator<unsigned int> > const&) [40]
                0.00    0.00  213144/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [27]
-----------------------------------------------
                0.10    0.00  895880/895880      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [12]
[18]     1.1    0.10    0.00  895880         geometry::projection<geometry::Triangle>::project(geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, geometry::geoPoint<3u> const&, double const&, unsigned int const&, unsigned int const&) [18]
                0.00    0.00  895880/895880      geometry::projection<geometry::Triangle>::inTri2d(geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&, geometry::geoPoint<2u> const&) [78]
-----------------------------------------------
                0.00    0.00    5040/404226      geometry::DataGeo::buildQuantityOfInformation() [56]
                0.02    0.02  174960/404226      geometry::DataGeo::imp_getCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [25]
                0.02    0.03  224226/404226      geometry::DataGeo::getDecomposedCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [23]
[19]     1.1    0.04    0.06  404226         geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getQuantityOfInformation(unsigned int const&) const [19]
                0.04    0.00 1522123/1557740     std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [26]
                0.02    0.00 2999533/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [27]
-----------------------------------------------
                0.00    0.05    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.05    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
[20]     1.0    0.00    0.09   15103         geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [20]
                0.05    0.01  157180/187386      geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [22]
                0.00    0.02   15103/15103       geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataInvolvedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [28]
                0.01    0.00  157180/157180      geometry::graphItem::graphItem(std::vector<unsigned int, std::allocator<unsigned int> > const&, unsigned int const&) [45]
                0.00    0.00  727253/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [27]
                0.00    0.00   30206/205004      std::pair<std::_Rb_tree_iterator<unsigned int>, bool> std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_insert_unique<unsigned int>(unsigned int&&) [85]
-----------------------------------------------
                0.07    0.00  213144/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [17]
[21]     0.8    0.07    0.00  213144         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::eraseDataInElem2Data(unsigned int const&) [21]
-----------------------------------------------
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [39]
                0.00    0.00   15103/187386      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [53]
                0.05    0.01  157180/187386      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [20]
[22]     0.8    0.06    0.01  187386         geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [22]
                0.01    0.00  487309/705665      geometry::dataPoint::print(std::ostream&) const [43]
-----------------------------------------------
                0.00    0.05   26673/26673       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
[23]     0.6    0.00    0.05   26673         geometry::DataGeo::getDecomposedCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [23]
                0.02    0.03  224226/404226      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getQuantityOfInformation(unsigned int const&) const [19]
-----------------------------------------------
                0.00    0.03   26613/53286       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.03   26673/53286       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [10]
[24]     0.6    0.00    0.05   53286         geometry::projection<geometry::Triangle>::undo(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > >, std::allocator<std::pair<geometry::geoPoint<3u>, std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [24]
                0.01    0.04  106572/213144      geometry::connect<geometry::Triangle, (geometry::MeshType)1>::setData2Elem(unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [17]
-----------------------------------------------
                0.00    0.04   21048/21048       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[25]     0.5    0.00    0.04   21048         geometry::DataGeo::imp_getCost(unsigned int const&, unsigned int const&, geometry::geoPoint<3u> const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) const [25]
